launch_service_provider,mission,name,net,pad,rocket,status
Russian Space Forces,Geo-IK 14,Tsiklon-3 | Geo-IK 14,11/29/1994 2:54 a.m.,"32/2 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Russian Space Forces,RS-15 Radio-ROSTO,Rokot / Briz-K | RS-15 Radio-ROSTO,12/26/1994 3:01 a.m.,"175/58 | Baikonur Cosmodrome, Republic of Kazakhstan",Rokot/Briz-K,Launch Successful
Russian Space Forces,Strela-3 107 to 112,Tsiklon-3 | Strela-3 107 to 112,12/26/1994 10:26 p.m.,"32/2 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Russian Space Forces,Foton 10,Soyuz U | Foton 10,02/16/1995 5:39 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Russian Space Forces,Yantar-4K2 73,Soyuz-U-PVB | Yantar-4K2 73,03/22/1995 4:44 p.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Soyuz-U-PVB,Launch Successful
Russian Space Forces,Gurwin-1,Start | Gurwin-1,03/28/1995 10 a.m.,"158 | Plesetsk Cosmodrome, Russian Federation",Start,Launch Failure
Russian Space Forces,Yantar-4K2 74,Soyuz-U-PVB | Yantar-4K2 74,06/28/1995 6:25 p.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Soyuz-U-PVB,Launch Successful
Russian Space Forces,Okean-O1 8,Tsiklon-3 | Okean-O1 8,08/31/1995 6:49 a.m.,"32/2 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Russian Space Forces,Resurs-F2 10,Soyuz U | Resurs-F2 10,09/26/1995 11:20 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Russian Space Forces,Gonets-D 319 to 321 & Strela-3 113 to 115,Tsiklon-3 | Gonets-D 319 to 321 & Strela-3 113 to 115,02/19/1996 12:58 a.m.,"32/1 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Russian Space Forces,Yantar-4K2 75,Soyuz-U-PVB | Yantar-4K2 75,03/14/1996 5:40 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz-U-PVB,Launch Successful
Russian Space Forces,Yantar-4K2 76,Soyuz-U-PVB | Yantar-4K2 76,06/20/1996 6:44 p.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Soyuz-U-PVB,Launch Failure
Russian Space Forces,Bion 11,Soyuz U | Bion 11,12/24/1996 1:50 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Russian Space Forces,Strela-3 116 to 118 & Gonets 4 to 6,Tsiklon-3 | Strela-3 116 to 118 & Gonets 4 to 6,02/14/1997 3:47 a.m.,"32/1 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Russian Space Forces,Odin,Start-1 | Odin,02/20/2001 8:48 a.m.,"5 | Svobodny Cosmodrome, Russian Federation",Start-1,Launch Successful
Russian Space Forces,Koronas F,Tsiklon-3 | Koronas F,07/31/2001 8 a.m.,"32/2 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Russian Space Forces,Strela-3 128 to 130 & Gonets 10 to 12,Tsiklon-3 | Strela-3 128 to 130 & Gonets 10 to 12,12/28/2001 3:24 a.m.,"32/1 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
